image_path,text
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1484.png,矿物的生成顺序图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1485.png,主微量元素图解
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1486.png,辉绿岩的野外及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1487.png,表性岩矿石岩相学照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1488.png,白钨矿的共生矿物组合特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1489.png,矿石的矿相学和岩相学照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1490.png,野外和显微镜下岩石照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1491.png,花岗岩的岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1492.png,花岗岩中的金红石
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1493.png,花岗岩中的易解石
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1494.png,花岗岩及暗色包体中的磷灰石
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1495.png,花岗岩中的独居石
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1496.png,花岗岩及暗色包体中的硅钛铈矿
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1497.png,稀土矿风化球体显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1498.png,稀土元素富集相及相关矿物的背散射图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1499.png,稀土元素富集相背散射电子像照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1500.png,低硅高铈富稀土相背散射电子像照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1501.png,花岗闪长岩和二长花岗斑岩手标本及显微镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1502.png,矽卡岩野外及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1503.png,矽卡岩野外及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1504.png,矽卡岩的锆石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1505.png,斑状角闪二长岩的岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1506.png,斑晶角闪石及其反应环边的素描图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1507.png,杂岩的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1508.png,样品的野外及正交偏光显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1509.png,辉绿岩脉野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1510.png,辉绿岩脉的薄片照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1511.png,辉绿岩脉锆石阴极发光图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1512.png,榴辉岩的分布图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1513.png,榴辉岩的野外产状
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1514.png,榴辉岩石榴石中的矿物包裹体
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1515.png,榴辉岩峰期矿物组合及深熔结构
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1516.png,榴辉岩中发育的退变反应结构
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1517.png,周缘构造位置
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1518.png,白钨矿的镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1519.png,锡矿成矿花岗岩及矿石典型样品照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1520.png,典型矿石矿物特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1521.png,典型流体包裹体特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1522.png,细粒碱长花岗岩显微镜下特征照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1523.png,矽卡岩型白钨矿矿石特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1524.png,白钨矿显微镜下特征照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1525.png,花岗岩野外露头和显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1526.png,萤石特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1527.png,各颜色萤石荧光照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1528.png,矿物显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1529.png,流体的包裹体组合
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1530.png,云英岩型矿体矿石镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1531.png,云英岩石英中流体包裹体
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1532.png,云英岩型矿体锡石中流体包裹体
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1533.png,切割云英岩型矿体后期石英脉中流体包裹
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1534.png,不同阶段石英脉体及典型矿物组合照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1535.png,典型矿物组合显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1536.png,花岗闪长斑岩野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1537.png,花岗闪长斑岩正交偏光显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1538.png,石榴子石手标本及显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1539.png,岩体花岗岩正交偏光显微镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1540.png,岩体锆石阴极发光图像及独居石反射光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1541.png,绿豆岩野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1542.png,绿豆岩锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1543.png,石榴子石手标本及显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1544.png,成矿及磁铁矿矿化特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1545.png,样品切片横截面分析的正二次离子图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1546.png,样品切片横截面的透射电镜和分析
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1547.png,样品切片横截面中区域的透射电镜分析
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1548.png,样品切片横截面中区域的透射电镜分析
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1549.png,斑岩手标本及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1550.png,伟晶岩产出特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1551.png,地层野外照片及样品显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1552.png,岩石样品的照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1553.png,碎屑的锆石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1554.png,花岗闪长岩的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1555.png,花岗岩手标本及云母镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1556.png,花岗岩锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1557.png,不同类型矿石样品手标本及显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1558.png,锡矿的样品
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1559.png,岩石的露头照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1560.png,侧逆断层野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1561.png,矿石构造特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1562.png,地层特征和典型沉积构造野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1563.png,地层特征和典型沉积构造野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1564.png,地层特征和典型沉积构造野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1565.png,地层特征和典型沉积构造野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1566.png,地层的特征野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1567.png,缘流纹岩的野外露头和镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1568.png,花岗岩的显微镜照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1569.png,矿化特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1570.png,研究所分析的照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1571.png,学者商讨合作的照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1572.png,项目组成员的照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1573.png,强变形钙质硅酸岩
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1574.png,伟晶岩的镜下显微照片特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1575.png,淡色花岗岩与伟晶岩岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1576.png,野外露头及不同类型岩石
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1577.png,玄武岩及其围岩显微结构特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1578.png,测年样品的锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1579.png,丁青蛇绿岩地幔橄榄岩野外露头照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1580.png,表性岩心显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1581.png,镁铁超镁铁质矿化岩体显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1582.png,复式岩体样品锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1583.png,辉绿岩的锆石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1584.png,矿石的矿物组构特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1585.png,花岗岩类的野外及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1586.png,花岗岩类的野外及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1587.png,形态组构边界对比
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1588.png,中小微观尺度构造特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1589.png,白云母花岗岩伟晶岩典型矿物
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1590.png,云母的背散射图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1591.png,矿化蚀变带典型野外照片显微镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1592.png,钛铀矿电子探针元素面分布图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1593.png,石榴石显微照片及背散射图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1594.png,扫面电镜下的碲银矿和辉砷钴矿
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1595.png,岩石的单偏光下显微特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1596.png,表性锆石图像特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1597.png,变基性岩野外露头照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1598.png,变基性岩显微照片和背散射图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1599.png,流纹岩和闪长岩野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1600.png,流纹岩与闪长岩显微镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1601.png,表性锆石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1602.png,二长花岗岩和花岗闪长岩标本及镜下图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1603.png,表性岩屑背散射图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1604.png,岩石样品的宏观微观照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1605.png,伟晶岩脉野外露头及手标本照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1606.png,伟晶岩脉剖面素描图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1607.png,岩石矿石手标本照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1608.png,岩石矿石显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1609.png,表性岩石矿物手标本及显微镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1610.png,断裂带韧性剪切带成矿特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1611.png,岩手标本及其对应镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1612.png,野外地质特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1613.png,矿石镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1614.png,岩体手标本及其对应镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1615.png,样品部分锆石图像及测点位置示年龄
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1616.png,矿体的特征照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1617.png,云英岩标本及镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1618.png,沉积岩野外及显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1619.png,组变质沉积岩锆石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1620.png,杂岩体的野外照片和显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1621.png,表性锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1622.png,混染体系和正常体系的温度成分图解
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1623.png,伟晶岩矿体的宏观照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1624.png,表性手标本及显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1625.png,表性金属矿物背散射照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1626.png,变质辉长岩野外特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1627.png,变质辉长岩和斜长花岗岩镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1628.png,变质辉长岩和斜长花岗岩中锆石的阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1629.png,矿体结构构造特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1630.png,镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1631.png,镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1632.png,镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1633.png,石英脉矿体金红石镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1634.png,表性锆石的阴极发光图像及定年结果
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1635.png,控矿剪切带显微变形特征正交偏光下
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1636.png,蚀变岩型金矿手标本和反射光照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1637.png,石英脉型金矿内部结构
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1638.png,花岗岩样品的正交偏光镜下变形特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1639.png,典型矿石样品蚀变矿化显微镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1640.png,矿物岩石学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1641.png,中金红石分类及矿物组合
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1642.png,主要地质体及手标本照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1643.png,矿石的显微镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1644.png,花岗岩野外露头和显微镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1645.png,花岗岩扫描电镜的背散射电子图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1646.png,玲珑岩体的野外露头特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1647.png,花岗岩的标本
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1648.png,泽头岩体岩石学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1649.png,泽头岩体岩石学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1650.png,岩石的野外及显微特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1651.png,自然金赋存状态及共生矿物组合显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1652.png,自然金共生碲化物元素扫面图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1653.png,自然金共生碲化物及黄铁矿接触关系显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1654.png,岩体中煌斑岩野外地质照片及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1655.png,宿主岩和铁矿石的显微结构照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1656.png,宿主辉石角闪岩和铁矿石样品的锆石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1657.png,宿主辉石角闪岩和铁矿石样品的磷灰石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1658.png,稀散元素的载体矿物的矿物学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1659.png,稀散元素
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1660.png,红化蚀变野外及手标本照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1661.png,红化蚀变镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1662.png,红化蚀变带蚀变长石及显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1663.png,表定年位置及氧同位素分析位置
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1664.png,变质沉积岩野外特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1665.png,变质沉积岩岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1666.png,磷灰石的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1667.png,磷灰石成分环带的背散射图像据
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1668.png,岩浆磷灰石和热液磷灰石显微照片据
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1669.png,片麻岩穹窿内岩浆岩的野外特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1670.png,片麻岩穹窿内花岗片麻岩的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1671.png,缘斜长角闪岩的野外和显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1672.png,植物化石的照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1673.png,植物化石镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1674.png,植物化石的锆石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1675.png,变质岩的野外产出特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1676.png,变质岩的显微构造特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1677.png,表性锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1678.png,变辉长岩野外和显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1679.png,花岗片麻岩和淡色花岗岩显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1680.png,花岗岩样品的锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1681.png,岩浆岩的野外露头
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1682.png,岩浆岩的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1683.png,岩浆岩的锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1684.png,岩浆岩的野外露头和显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1685.png,岩浆岩的锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1686.png,花岗岩的野外露头和显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1687.png,花岗岩中锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1688.png,侵入杂岩体的野外照片和显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1689.png,侵入杂岩体
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1690.png,侵入岩的野外地质照片及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1691.png,侵入岩的锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1692.png,正断层地貌现象
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1693.png,冲巴断层采样位置及地貌现象
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1694.png,样品的野外及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1695.png,砂岩及玄武岩的锆石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1696.png,地层的野外构造特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1697.png,脉体的宏观构造特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1698.png,砂岩的显微构造特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1699.png,石英脉的微观变形行为
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1700.png,石英脉的变形显微特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1701.png,岩石样品的锆石阴极发光照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1702.png,橄榄岩的镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1703.png,橄榄岩的野外露头照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1704.png,辉橄榄岩的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1705.png,剖面的照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1706.png,断层的照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1707.png,断裂岩光学显微镜下构造特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1708.png,断裂岩扫描电镜下显微构造特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1709.png,月球地貌的照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1710.png,单斜辉石的锆石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1711.png,单斜辉石反应边的成分面扫图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1712.png,表性矽卡岩和矿石照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1713.png,表性矿物显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1714.png,硫化物成矿阶段及成矿后阶段矿物显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1715.png,辉长岩的岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1716.png,岩群野外地质特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1717.png,片麻岩的显微岩相特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1718.png,石榴黑云石英片岩显微岩相特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1719.png,石榴角闪岩显微岩相特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1720.png,独居石电子背散射图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1721.png,锆石阴极发光图像及其年龄
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1722.png,锂铍稀有金属矿矿石手标本及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1723.png,野外露头照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1724.png,黑云母花岗岩与二云母二长花岗岩照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1725.png,细晶花岗岩和花岗伟晶岩照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1726.png,二长岩和石英闪长岩的野外和显微镜照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1727.png,岩体的正交偏光镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1728.png,段花岗岩类镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1729.png,片麻岩的野外露头照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1730.png,片麻岩的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1731.png,表性独居石背散射照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1732.png,花岗闪长岩脉野外及手标本特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1733.png,花岗闪长岩岩脉样品显微岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1734.png,花岗闪长岩样品中的锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1735.png,地质体接触关系和手标本照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1736.png,斑岩与黑云英安斑岩显微岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1737.png,典型地质体接触关系
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1738.png,铜矿的野外及显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1739.png,岩锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1740.png,镜下岩相学特征照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1741.png,花岗岩的野外及岩相学照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1742.png,花岗斑岩及花岗闪长玢岩脉的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1743.png,淡色花岗岩野外露头和显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1744.png,淡色花岗岩样品的锆石阴极发光图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1745.png,基性岩脉宏观照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1746.png,辉长岩样品的镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1747.png,基性岩脉样品锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1748.png,钻孔岩芯透明矿物显微镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1749.png,钻孔岩芯金属矿物显微镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1750.png,基性岩墙野外产状及岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1751.png,表性锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1752.png,闪长玢岩野外手标本及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1753.png,橄榄岩和豆荚状铬铁矿野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1754.png,橄榄岩及铬铁矿镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1755.png,矿物的包裹体背散射图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1756.png,花岗岩的野外及显微镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1757.png,胶结物的构造特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1758.png,剖面的特征野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1759.png,断裂岩显微结构特征样品
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1760.png,断裂岩显微构造样品
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1761.png,扫描电镜下假玄武玻璃微观构造特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1762.png,断裂岩中元素分布图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1763.png,假玄武玻璃中元素强度分布图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1764.png,花岗岩的野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1765.png,花岗岩的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1766.png,花岗岩的显微图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1767.png,橄榄岩野外特征及正交偏光镜下
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1768.png,铬尖晶石显微照片与背反射图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1769.png,铬尖晶石成分面分析
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1770.png,波方辉橄榄岩中辉绿岩脉的野外地质特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1771.png,波辉绿岩脉的显微特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1772.png,隐爆角砾岩野外露头手标本及显微照片
