image_path,text
D:\code\vit-gpt2\bigdata\geoimage_data\geo_791.png,组过井地震剖面及沉积充填特征剖面位置见图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_792.png,碳酸盐岩储层段均方根振幅属性分析图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_793.png,某油田油藏剖面图剖面位置见图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_794.png,的矿石特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_795.png,典型矿石类型
D:\code\vit-gpt2\bigdata\geoimage_data\geo_796.png,霓长岩的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_797.png,不同类型矿脉和典型矿石照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_798.png,矿石显微照片和背散射图片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_799.png,甭哥富碱岩体采样露头及磷灰石特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_800.png,吉塘杂岩体变质岩原岩恢复判别图解
D:\code\vit-gpt2\bigdata\geoimage_data\geo_801.png,衙金矿二长花岗斑岩黑云母二长花岗斑岩和煌斑岩野外露头及镜下显微特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_802.png,石榴子石显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_803.png,铜钼异常矿化照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_804.png,铁氧化物手标本及显微结构照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_805.png,典型矿化样式
D:\code\vit-gpt2\bigdata\geoimage_data\geo_806.png,矿石显微特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_807.png,邓格庄金矿不同成矿阶段矿石野外照片据薛建玲等
D:\code\vit-gpt2\bigdata\geoimage_data\geo_808.png,典型蚀变矿化野外及手标本照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_809.png,典型蚀变矿化显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_810.png,早白垩世石英闪长脉岩和闪长脉岩野外产状与岩相学特征图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_811.png,不同阶段矿物组合
D:\code\vit-gpt2\bigdata\geoimage_data\geo_812.png,矿石组构
D:\code\vit-gpt2\bigdata\geoimage_data\geo_813.png,段中新世岩浆岩野外地质照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_814.png,段中新世岩浆岩显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_815.png,段中新世岩浆岩的锆石阴极发光
D:\code\vit-gpt2\bigdata\geoimage_data\geo_816.png,泽错岩体野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_817.png,表性的岩石样品显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_818.png,样品显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_819.png,长枪穹隆里伍群部分碎屑锆石阴极发光照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_820.png,蚀变矿化特征典型照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_821.png,玄武岩野外露头和显微结构照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_822.png,澜沧岩群含十字蓝晶石榴云母片岩手标本及显微岩相学照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_823.png,澜沧岩群石榴云母片岩野外露头及岩相学照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_824.png,澜沧岩群硬绿泥石白云母片岩和钠长白云母片岩野外露头及岩石学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_825.png,澜沧岩群绿泥蓝闪钠长片岩的手标本及岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_826.png,泥质片麻岩野外露头照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_827.png,泥质片麻岩显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_828.png,夏日哈木岩体含长斜方辉石岩样品和含长橄榄方辉岩样品显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_829.png,表样品的显微结构特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_830.png,表样品的显微结构特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_831.png,表样品的扫描电镜观测结果
D:\code\vit-gpt2\bigdata\geoimage_data\geo_832.png,花岗闪长岩显微镜岩相学特征照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_833.png,表性块状似层状条带状矿石
D:\code\vit-gpt2\bigdata\geoimage_data\geo_834.png,永平铜矿典型矿石结构显微图片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_835.png,金矿地质图和剖面图据吴兴华等
D:\code\vit-gpt2\bigdata\geoimage_data\geo_836.png,矿石特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_837.png,稀有金属伟晶岩绿柱石的图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_838.png,主要岩性手标本及其对应镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_839.png,岩体侵位关系
D:\code\vit-gpt2\bigdata\geoimage_data\geo_840.png,热液蚀变显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_841.png,脉系手标本照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_842.png,绿帘石的显微结构和成分特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_843.png,角闪石结构的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_844.png,黄铁矿与含炭物质共生反射光显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_845.png,地表氧化矿原生矿及赋矿围岩特
D:\code\vit-gpt2\bigdata\geoimage_data\geo_846.png,矿集区含矿斑岩和矿石的手标本及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_847.png,谢通门花岗斑岩和大竹卡角闪辉长岩野外和显微镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_848.png,花岗斑岩锆石和磷灰石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_849.png,角闪辉长岩中锆石和磷灰石图像及榍石背散射图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_850.png,桑心日岩体寄主岩及暗色包体手标本照片及薄片镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_851.png,昂吾超基性岩的背散射电子图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_852.png,岩露头照片和显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_853.png,样品和样品的锆石图像测年点
D:\code\vit-gpt2\bigdata\geoimage_data\geo_854.png,比马组砂岩显微镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_855.png,表性样品的磁滞回线
D:\code\vit-gpt2\bigdata\geoimage_data\geo_856.png,群中石榴云母片岩石英云母片岩和云母石英片岩野外及显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_857.png,麻地含石榴石淡色花岗岩野外及显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_858.png,繁峙地块主要岩石组合野外及镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_859.png,地块主要岩石组合野外及镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_860.png,地块构造变形特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_861.png,阜平地块主要岩石组合野外及镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_862.png,阜平地块构造变形特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_863.png,五台群主要岩石组合野外及镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_864.png,花岗岩的野外照片及显微镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_865.png,长城系变质沉积岩的锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_866.png,榆树砬子岩组底部堆积
D:\code\vit-gpt2\bigdata\geoimage_data\geo_867.png,典型榆树砬子岩组野外及显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_868.png,表性锆石阴极发光图像和分析点位
D:\code\vit-gpt2\bigdata\geoimage_data\geo_869.png,锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_870.png,垣头岩体野外照片和显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_871.png,三川剖面龙家园组凝灰岩野外及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_872.png,洛峪口组凝灰岩野外及正交偏光镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_873.png,龙家园组和洛峪口组凝灰岩样品锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_874.png,群碎屑沉积岩野外产状及镜下显微
D:\code\vit-gpt2\bigdata\geoimage_data\geo_875.png,群碎屑沉积岩中典型碎屑锆石的阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_876.png,岩典型野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_877.png,岩显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_878.png,砂岩野外露头和显微特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_879.png,黄连垛组野外特征及微观特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_880.png,董家组野外沉积特征与镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_881.png,黄连垛组董家组和辛集组样品野外和微观特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_882.png,深变质岩带内露头尺度岩石变形构造特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_883.png,深变质岩带内石榴片岩和片麻岩露头尺度构造特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_884.png,变基性岩显微构造特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_885.png,变泥质岩矿物组合及剪切变形构造特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_886.png,变泥质岩矿物组合及剪切变形构造特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_887.png,矽卡岩类型及矿化特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_888.png,微区范围多期产出的铀矿物据
D:\code\vit-gpt2\bigdata\geoimage_data\geo_889.png,表性区域在晶轴方向上与高铀酸钙
D:\code\vit-gpt2\bigdata\geoimage_data\geo_890.png,典型野外构造照片照片位置见图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_891.png,脆韧性剪切带及蚀变带显微照片照片位置见图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_892.png,典型铀矿化样品背散射电子图像及电子探针分析
D:\code\vit-gpt2\bigdata\geoimage_data\geo_893.png,野外照片显示下庄矿田基性岩脉与花岗岩脉石矿物方解石和黄铁矿以及铀矿脉之间的关系
D:\code\vit-gpt2\bigdata\geoimage_data\geo_894.png,表性基性岩脉的岩相学照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_895.png,矿石镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_896.png,成矿期各脉石包裹体镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_897.png,成矿期各脉石包裹体测温特征直方图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_898.png,长江铀矿田不同成矿期次矿物组合
D:\code\vit-gpt2\bigdata\geoimage_data\geo_899.png,沥青铀矿图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_900.png,沥青铀矿图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_901.png,沥青铀矿图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_902.png,矿化蚀变典型正交偏光镜下显微照片和背散射电子图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_903.png,铀矿田矿石组构特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_904.png,深部多金属矿化地质特征照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_905.png,铀矿化与多金属矿化关系照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_906.png,蚀变岩型金矿化特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_907.png,碱性铀矿化与铅锌银矿化叠加特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_908.png,酸性铀矿化叠加铅锌矿化特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_909.png,中金异常带被酸性铀矿体截断
D:\code\vit-gpt2\bigdata\geoimage_data\geo_910.png,铀赋存形式图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_911.png,矿石扫描电镜背散射图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_912.png,辉长辉绿岩单偏光和正交偏光镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_913.png,杂岩体的野外地质特征及接触关系
D:\code\vit-gpt2\bigdata\geoimage_data\geo_914.png,杂岩体岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_915.png,蚀变类型显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_916.png,岩组变质岩正交偏光镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_917.png,花岗片麻岩穹窿核部花岗岩宏观产状与微观特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_918.png,花岗片麻岩穹窿围岩中的变形变质作用
D:\code\vit-gpt2\bigdata\geoimage_data\geo_919.png,错蛇绿岩残块的野外及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_920.png,早侏罗世变质辉长岩野外露头及显微特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_921.png,羌塘地块和拉萨二叠纪层序特色动物群对比图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_922.png,岩和闪长岩野外和显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_923.png,变质辉长岩和花岗片麻岩的野外露头照片和显微镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_924.png,混合岩的野外产物特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_925.png,混合岩的显微结构特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_926.png,浅色体中锆石的阴极发光特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_927.png,红土堡基性岩野外露头和显微结构照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_928.png,卡拉塔格流纹岩锆石年龄谐和图和加权平均年龄图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_929.png,凝灰岩锆石年龄谐和图和加权平均年龄图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_930.png,岩体和月牙湾岩体与围岩接触关系
D:\code\vit-gpt2\bigdata\geoimage_data\geo_931.png,镁铁质岩石显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_932.png,岩显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_933.png,脉状钠长石及其显微镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_934.png,处条带状混合岩的野外露头和显微镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_935.png,侧条带状混合岩的野外露头和显微镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_936.png,表性球状结构照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_937.png,遥感花岗岩体和伟晶岩脉分布图及不同光谱特征伟晶岩与卫片伟晶岩
D:\code\vit-gpt2\bigdata\geoimage_data\geo_938.png,阿尔金群地层中形态不规则的钠长石石英伟晶岩脉及其内部分带特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_939.png,遥感地质图及其局部放大和伟晶岩露头照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_940.png,托巴花岗伟晶岩区与遥感影像图和地质解译
D:\code\vit-gpt2\bigdata\geoimage_data\geo_941.png,缘接触带个典型区块遥感影像与花岗伟晶岩脉体解译图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_942.png,含矿矽卡岩产出特征与结构构造
D:\code\vit-gpt2\bigdata\geoimage_data\geo_943.png,含矿矽卡岩结构构造
D:\code\vit-gpt2\bigdata\geoimage_data\geo_944.png,野外及矿相照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_945.png,白云岩风化剖面及采样位置图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_946.png,不同产状电气石手标本和显微照片以及电子探针背散射图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_947.png,矿化特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_948.png,测试样品显微结构特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_949.png,矿体矿石和矿物特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_950.png,原位同位素分析测点特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_951.png,麻栗坪铅锌矿产出特征及矿相照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_952.png,中段水平蚀变分带图和典型矿石构造照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_953.png,高压基性麻粒岩大理岩富铝片麻岩组合野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_954.png,表性岩石显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_955.png,高压基性麻粒岩和二辉斜长质脉体的锆石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_956.png,表性的岩浆岩手标本及对应的正交偏光镜下显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_957.png,组及老龙头组砂岩野外和镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_958.png,斜长石超斑状玄武岩薄片照片及
D:\code\vit-gpt2\bigdata\geoimage_data\geo_959.png,缘震旦系浅变质强变形
D:\code\vit-gpt2\bigdata\geoimage_data\geo_960.png,向走滑型韧剪变形构造显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_961.png,隐爆角砾岩和碎裂岩岩心切
D:\code\vit-gpt2\bigdata\geoimage_data\geo_962.png,流体包裹体岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_963.png,矿石构造手标本和显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_964.png,矿石结构和主要组成矿物显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_965.png,主要蚀变类型
D:\code\vit-gpt2\bigdata\geoimage_data\geo_966.png,花岗闪长质岩石和典型矿石岩相学照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_967.png,磁铁矿结构对比
D:\code\vit-gpt2\bigdata\geoimage_data\geo_968.png,矿田胶状黄铁矿矿石手标本照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_969.png,胶状黄铁矿矿石显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_970.png,胶状黄铁矿矿石显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_971.png,冶金地质勘查研究院
D:\code\vit-gpt2\bigdata\geoimage_data\geo_972.png,矿石照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_973.png,手标本和显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_974.png,酸性蚀变岩帽矿化蚀变矿物特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_975.png,酸性蚀变岩帽中定年矿物特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_976.png,坞口花岗斑岩手标本和正交偏光镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_977.png,坞口花岗斑岩中锆石阴极发光图像及分析点位
D:\code\vit-gpt2\bigdata\geoimage_data\geo_978.png,各类型绿帘石样品手标本及显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_979.png,各类型绿帘石样品照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_980.png,矽卡岩蚀变分带
D:\code\vit-gpt2\bigdata\geoimage_data\geo_981.png,暗色包体产状典型样品特征及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_982.png,围岩蚀变手标本及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_983.png,矿石手标本及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_984.png,表性照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_985.png,石英脉中包裹体均一温度盐度直方图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_986.png,月壤颗粒二次电子图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_987.png,岩体典型样品结构及矿物的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_988.png,富球粒的背散射电子照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_989.png,鹰三段岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_990.png,中基性杂岩野外特征及显微特征
